OBJECTID,KBIF ID,Facility Name,Facility Street Address,City Name,State,Zip Code ,County Name,Area Development District,NAICS Code,Building Sq Footage,Number of Employees,Average Trucks per Day,Truck Bays,Average Trains Week,Facility Length of Rail,Number of Rail Doors,Prior CHAF ID,Completed CHAF ID,Existing CHAF ID,Intermodal Connector Needs,Comments,Meets Criteria,Area Development District Name,County Number,District Number,District Name,RT Unique,Road Name,Route Prefix,Route Suffix,Route Label,Update Indicator,GUID_Str,End Active Date,GlobalID,last_edited_date,created_user,created_date,last_edited_user,MP,RT_NUMBER,x,y
1255,1452,Boneal Inc,6962 US Highway 460,Means,KY,40346-,Menifee,GWADD,"326199, 332119, 332322, 332721, 336413, 541614",150000,75,0,5,0,0,0, , , , , ,YES,GATEWAY ADD,83,10,Jackson,,,,,,2,25109C81-C3DD-4E9B-8454-A464AB39E728,,179f2f5b-0bb5-48d5-af70-81503ef42c81,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9322156.7306,4572442.7926
1256,413313101,Wayfair LLC,1405 Worldwide Blvd,Hebron,KY,41048-,Boone,NKADD,"454111, 493110",525000,46,160,140,0,0,0, , , , ,MOVED FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,3B9DF416-25B0-48C1-9D62-A46986942615,,635e6a02-83c5-4162-bf62-8c6a1c714223,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9430857.2013,4733422.8959
1257,0,Advanced Drainage Systems,5555 Rockwell Rd,Winchester,KY,40391,Clark,BGADD, ,551891,0,20,10,0,2000,0, , , , ,"NEW FEATURE; Has rail access, unknown if it is currently used, ADT EST",YES,BLUEGRASS ADD,25,7,Lexington,,,,,,2,8E567048-2E1B-4196-BFD7-A473D024EA8D,,f4938af9-f346-4f1d-8da0-8b12d74742c6,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9377127.3029,4582852.2774
1258,4022,Smithfield Farmland - Grayson Plant,800 CW Stevens Blvd,Grayson,KY,41143-2004,Carter,FIVCO,"311612, 493120",154650,550,50,13,0,0,0, , , , , ,YES,FIVCO ADD,22,9,Flemingsburg,,,,,,2,70EFFE05-6A95-418A-BD24-A48C26AFB693,,bacd4d3f-f234-40cf-921e-6272509d6cea,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9231744.5418,4628780.1173
1259,6607,Clariant Corporation,4900 Crittenden Dr,Louisville,KY,40209-1704,Jefferson,KIPDA,"212325, 325180",130000,95,10,5,0,0,0,, , , ,MOVED FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,4AEE8EB3-4CCD-4CD6-848C-A4A8C0B9E783,,29c28d0e-97f4-4c0c-84fa-b4ed37619340,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9545587.6172,4604092.6927
1260,0,Piston Automotive,1103 Cherry Blossom Way B,Georgetown,KY,40324,Scott,BGADD, ,571669,0,216,108,0,0,0, , , , ,NEW FEATURE; ADT EST,YES,BLUEGRASS ADD,105,7,Lexington,,,,,,2,FA1BD117-9858-4A39-9F7E-A4B95B27EB40,,39fa59e1-d1aa-434a-8641-0fd485ccfd95,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9410010.181,4614792.9724
1261,2082,Conco Inc,4000 Oaklawn Dr,Louisville,KY,40219-2796,Jefferson,KIPDA,"332431, 332439",75000,92,12,6,0,0,0,, , , , ,YES,KIPDA ADD,56,5,Louisville,,,,,,2,4BA8C931-1689-4CAD-8419-A4E353A2FDB6,,395a4302-c69f-4764-a2ec-0b6a4ff9546c,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9538553.5201,4600343.9195
1262,13937,Columbia Sportswear Company,2001 Northern Star Way,Robards,KY,42452-,Henderson,GRADD,493110,525000,105,40,32,0,0,0, , , , ,"UPDATED EMP, AVG TRUCKS",YES,GREEN RIVER ADD,51,2,Madisonville,,,,,,2,B0055CA3-BA0A-4F20-A525-A529EC5E95FD,,d9d91ac8-ccd4-45ee-9281-ad86e1dfe7f3,6/23/2022 12:00:00 AM,,,EMILY.BARTEE,,,-9744367.9178,4531162.5391
1263,10015,Integrated Metal Solutions LLC,2840 Nebo Road,Madisonville,KY,42431-,Hopkins,PEADD,332812,150000,65,10,5,0,0,0, , , , ,Estimates from aerial photos. Phone: (270) 821-2864. No response from Company,YES,PENNYRILE ADD,54,2,Madisonville,,,,,,2,83EC8FDB-8B82-4851-89B7-A53DECC37016,,55840cd0-2fce-434e-a9db-c64bcc9cd52e,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9745150.1213,4488929.0992
1264,7221,American Woodmark Corp,7677 West Hwy 90,Monticello,KY,42633-9448,Wayne,LCADD,321911,170000,559,10,5,0,0,0, , , , ,MOVED FEATURE  ESTIMATED NUMBER OF TRUCKS,YES,LAKE CUMBERLAND ADD,116,8,Somerset,,,,,,2,85CE8572-6ECF-4CFB-A4A4-A54D52A156D4,,91dddf94-5fb0-4c1b-8b65-e372bfb40092,6/29/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9456978.4113,4407974.2331
1265,253907900,FLEXcon,202 Elk Fork Road,Elkton,KY,42220-,Todd,PEADD,322220,72950,19,20,10,0,0,0, , , , ,Phone: (270) 265-0040. MOVED FEATURE,YES,PENNYRILE ADD,110,3,Bowling Green,,,,,,2,82020B21-053A-4274-B00E-A58F26C56723,,ebb73969-bcc2-463e-987f-c275a199b14c,7/2/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9703116.3923,4413462.6016
1266,360207903,UPS,655 Greenwood Lane,Bowling Green,KY,42104-,Warren,BRADD,"492110, 492210",17441,22,0,32,0,0,0, , , , ,MOVED FEATURE,YES,BARREN RIVER ADD,114,3,Bowling Green,,,,,,2,A4DE04C0-7630-4D0C-BFCB-A5C616BBA3C3,,e5837403-971d-4559-bdf9-065ba120f199,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9620449.4213,4428741.0988
